,text,IPA
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1476.wav,unknown,t aɪ ɪ n ʃ t ʌ v i n n aɪ m u ŋ k ʌ l 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1222.wav,unknown,v e s ɑ k i o k r a ʒ i n 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1181.wav,unknown,a l k a v i p u n l a t ɔ k 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1805.wav,unknown,j e d i n s t r ə n l aɪ s t ɑ m o ʒ y n d e l e t e t ɛ ʒ y d a t 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1342.wav,unknown,ɡ ʌ k r o m k i a p l a d e ʃ ʃ t e n e n t 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1204.wav,unknown,t e j ɑ k t r u d e a k r e x 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1938.wav,unknown,q o d a n w e i n d o m d a l f ə 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1318.wav,unknown,ts e d e t o ʃ i e s a d d n e p l n aɪ d a k a m m a t a m 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1133.wav,unknown,m e x k i d i v a n 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1281.wav,unknown,m a k r i θ k aː z a l i 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1059.wav,unknown,s t k r ɔ ɡ i ʌ m v ø v ŋ k ʌ l aː n d 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1415.wav,unknown,f k r i a t n a e o m v ʃ e n i e s k a l d e ŋ ɡ a m i n a k r a m v o t e 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1123.wav,unknown,ʃ e ts t i e e t o p k r o s t a 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1910.wav,unknown,ð a v a l l i l n ɡ a l a v a 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1053.wav,unknown,s e r e l r e e f k l o k t e n e s t e l e k r a d oɪ t ɡ l a z i n u x 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1338.wav,unknown,a x ə n o ʃ i a k k r a n m aɪ p s e v e ʒ e k v e l p e tʃ k i 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1333.wav,unknown,z i v e z z e n n a j n e m b a o v ə l d e t n e j o n ɔ t 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1445.wav,unknown,k a l o t i i ɡ o ʒ y k 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1807.wav,unknown,v i s e m i k k r e n a a p a n d n e e i z e m i n i l a u f s j o n ʃ k r e s p e s a n i e 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1601.wav,unknown,z a v oː d a m b ø t ə i ʒ ɪ v i n d æ l ʃ ʌ 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1970.wav,unknown,t e s e t t e s m o n t o k k r o ŋ ɡ o 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1008.wav,unknown,k l a l z ə n aː v b u k l a l z ə n i d a s ts o ɡ n a v ʌ x a d ə n y x 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1720.wav,unknown,l o t ʃ e p k r a ʃ a ts e tʃ e p a l s t a v a ts a v t a k s i tʃ n ɪ x a t n a ʃ e n i e x 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1067.wav,unknown,d r ɑ ɡ i d i z a n 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1763.wav,unknown,o ʒ r e dʒ ɪ n v e z t e l d b ɪ s ts e l n aɪ ʒ r e z ə n 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1035.wav,unknown,p ɡ r a v e d e l e v aɪ s t v a ʒ o n aɪ j e s e s t a v l aɪ j f eː o b ʃ e s t r v a 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1966.wav,unknown,b e l a j a f o l t v o l k a i n tʃ e n ts i 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1549.wav,unknown,k a l ʒ o d e d i n v a z m ɑ ʒ ə n s t n a tʃ ɛ t ə ʒ i t z a n a v ɔ 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1672.wav,unknown,a n a v θ i ŋ ɡ d a d a k ɡ a ð ʌ k r iː t 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1184.wav,unknown,z i l o n i a k a m o a t a k ʉ s 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1106.wav,unknown,o s k r e p e k r e ts u v s a l aɪ t e 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1217.wav,unknown,m e k ts aː ʃ i s e v i t 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1426.wav,unknown,s a l n e t n e l o t k k r a n b i l s a s k v o l s a b u l a k a 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1933.wav,unknown,j a t ʌ v e t f o n ʌ v a s j e m aɪ l k a k m o ʒ u n a s k a k r e j e 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1797.wav,unknown,ŋ ɡ ə d e ʒ a j e s t a v i k l o tʃ e ɔ t ʊ m a ʃ uː n y 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1070.wav,unknown,ʃ t a k r i d o l 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1572.wav,unknown,v e tʃ e k r o p o ʒ e s s t a l a t e m n o 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1118.wav,unknown,s e v e t l e e z a k k r i a 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1264.wav,unknown,i z e n i t e ʒ u z n a j e o k r a 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1265.wav,unknown,k r e v o k k eː s t i z aɪ ç tʃ i k 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1840.wav,unknown,n a b i s aɪ t e s s e m ɔ ʒ e t b i s l o ʒ o n a d i l a p e k r e v a v a k r a z d a 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1765.wav,unknown,n e k a ɡ d a n i t k k r i s k a v aɪ o tʃ e ts e n o v o m u 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1701.wav,unknown,a f k r a m v o d i t x a ɡ r ɔ f i k d e n 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1305.wav,unknown,a k r u s k o p k r e v o n a m b v e k r i ŋ ɡ o 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1608.wav,unknown,ɡ a ɡ t a n e m v o k r o s aɪ s e v a j o m i s t o 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1612.wav,unknown,v tʃ e k r a n a k l a m v o t e m v e l ə n a p k r i r ʒ o n ə 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1092.wav,unknown,k k r a s eː v aɪ a o l ʌ ɡ k a 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1093.wav,unknown,s i l ɪ n m i x a k r a k t i k 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1741.wav,unknown,n e z e k k r e v a ɡ o l a z a n e m i n o t o p a t a m o t a m o n ɡ o t p a m i n e ts a u v ts e 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1620.wav,unknown,k a k p a ʒ o v aː j o t t e v aɪ i m v o l i ts k e e 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1167.wav,unknown,ɡ ʌ k r a m k aɪ e m o v ø k a 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1893.wav,unknown,d e p e p r i e ʃ i k z e k p i t 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1745.wav,unknown,v o m e s t e m e m a ʒ o m d e s t i tʃ b o l ʃ e v a tʃ e m v e d e n o k o 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1330.wav,unknown,p t e e v aɪ o p s v aɪ p k r e k r a s e n e p e s e n i 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1279.wav,unknown,p r e z z o n i a k p u k o m e n t 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1409.wav,unknown,l ʌ v d m a j a m u z ʌ k ʌ v m e u r n i k aː x 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1437.wav,unknown,s e l n e v e t e k r 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1903.wav,unknown,i d o d n a t e k r e k o k r 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1441.wav,unknown,j a k k a k k r a f n i r e t o k 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1646.wav,unknown,k a k oɪ o t e m b e n o m e k r t e l e f o r m 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1846.wav,unknown,j aː tʃ u s i ŋ k k r a t n a ŋ ɡ i t a k p r i o ʒ e n e s k a l k a m e s e ts e f 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1850.wav,unknown,ɲ e m a ŋ k o p o l z o v a n i t o m e n aɪ θ e l t e l e f o m 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1255.wav,unknown,a k r i k a t e k l a l m e d y l e n n a i s p a k oɪ n a 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1641.wav,unknown,ʒ e d i d e t e t o ʃ s k o s e n l o tʃ aː ts e s k a m v oː p a q aː t e z e n i t u ɡ r a ŋ ɡ i n i k p o l aɪ m a m i s 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1495.wav,unknown,v e s f o m n i k ʃ oː v p a l t 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1365.wav,unknown,t eː k r r aɪ v z ɪ ɡ ʌ l a t b ə ʌ r aɪ t ʌ m b m ʌ n tʃ ʌ v ʌ m 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1285.wav,unknown,f o m n aɪ p a l o t 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1433.wav,unknown,p r ɔ ŋ ɡ ʌ l a j i z j e k p r k a l a 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1036.wav,unknown,o l y v k a p k r a s t a l s p o s a b f a n d e n e t n a s k r a j e n i j e 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1771.wav,unknown,m ɔ n d n eː e t ɡ r ɛ n d y p ɡ r i x ɔ d a p iː oː x ɔ d e t n a s t i l a s k t a n i ts a 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1302.wav,unknown,e q a l t n e v i k ʃ e ɲ e ɡ a k r i 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1505.wav,unknown,b o l t t e s e v oː d ə n ə l oː t ʃ e tʃ e m u n v tʃ e k a 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1076.wav,unknown,t e x i z v o k 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1872.wav,unknown,n a n t e i s m y f a l o ts u m a k a z o n i t a v a k r d o z a k l a 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1372.wav,unknown,ʒ e z i n f a l n a n e ʒ e d a n e s t e 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1150.wav,unknown,ɡ o k r a m k i s e n m e x m d o k r o l t e x 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1967.wav,unknown,e s t a e t n a s t a n o v k e a v t o b o θ a 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1472.wav,unknown,x a r p r ɡ i f a n n a k r i k 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1918.wav,unknown,ɡ ʌ d eː m aɪ j aː k ʌ n n i ŋ ɡ ʌ 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1972.wav,unknown,t r o k t e n a z a v k r a k 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1243.wav,unknown,k ə l o v o t i v ʌ l d o x 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1308.wav,unknown,l a v o v y n e ts o t s e v e t e t e p o l o 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1815.wav,unknown,s eː v ɔ l d ə n ɪ s l uː v t i l ɪ s m n ɔ ŋ ɡ a x a k ɔ ʃ ʌ v ɔ 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1346.wav,unknown,d m m i dʒ i s p ɔ l ʌ n d aɪ n iː v e ɡ a n d ʌ k 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1911.wav,unknown,m b e l a n a k a n t e k s t e o tʃ e k l a 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1995.wav,unknown,o s k r o j e ts a n a k r a v o t o 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1962.wav,unknown,k l a f i θ n ɔ n l a k ɔ m 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1748.wav,unknown,ts o n m o t ʃ e e l e k a p s t r v o 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1186.wav,unknown,b e θ p k r a v a d o n oɪ q a n k r a l e k r y 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1095.wav,unknown,n k o s t a e k a s a 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1592.wav,unknown,t aɪ m a o t v ʌ v oː k e m e a n b e n t e n n a v ɔ p e k r e k y h v 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1806.wav,unknown,d ə v o k tʃ i s k i p a d x o k k r i ʃ e n i o e t e z e d a tʃ i 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1739.wav,unknown,s i n d e l aɪ ʃ a ɡ k z e ʃ a ɡ a a p a t ʌ m p a l ts ə m a t r i k a k d e l e k o d e d a ʃ f ɔ θ 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1003.wav,unknown,b i ŋ k n e s v e ʒ ə v o z t ʌ x i d ə l a z t ʌ k o v i e 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1048.wav,unknown,b a l f oː p i k a f 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1825.wav,unknown,a ɲ e z n ɔ ð ɛ t a v a k r a n f ɛ 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1999.wav,unknown,a m b ʌ n a v e h e l n i ɡ a k r i t e k p r ɔ m b a 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1317.wav,unknown,ʒ a k r k aɪ e l l e t a v u k r e n e d l e o t f o s k a 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1666.wav,unknown,m a ʒ a t ə v oː t i d r a v k r a p ɔ l e t r a m b o t ə s t oː t z e n v ɪ ʒ aɪ t ʊ m b a k r 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1784.wav,unknown,i z v i n e n t i i n ts e z e d e k r u s k o b o l a v k r o b k a n a n d a k o k e 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1139.wav,unknown,j a k ɡ i θ r t 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1056.wav,unknown,m aɪ l ɪ l ɡ i k a t o l n ʌ k ɪ n ɡ ə p r aɪ t s ɪ m e tʃ i k ʌ m 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1512.wav,unknown,ʒ e ʒ i n p k n a x ɔ d ɪ t b oː s k r a n aɪ f s e l a ʒ ə d aɪ t i s ɡ e q a ʒ ə d i n e n 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1678.wav,unknown,n oː tʃ i n e t ʌ v e t ts t e v e n i i n n a n d ø ʒ n i tʃ e l a v e k 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1026.wav,unknown,ʃ o m n i k ɡ aː m 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1246.wav,unknown,ʒ a k k eː k ʌ l i m a t 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1690.wav,unknown,p a n i m aɪ s l e t e ʃ t ɔ o l t ɡ a v z a k r i t 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1236.wav,unknown,θ ɡ r ɨ k a v d a m a n b i l 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1820.wav,unknown,n i k a t ʌ k r eː l oː l t i p k r i d f e dʒ e t aɪ t p i t k o f i b i ð d a b a v o k 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1946.wav,unknown,f ɔ t v ɔ t iː l ə b s k e t ʌ v ɔ z 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1915.wav,unknown,a n d e ʃ ɛ l n e p a z ə d ʌ v ʌ t 
